Id;Info;Author;Text;NO1;NO2;NO3;Emotion
6180;27;emerytgw;Znowu chamski i nikczemny prezes kłamczyński otwiera pysk ( określenie jego fanki Fatygi o Polakach ) i zieje smrodem nienawiści do Tuska i legalnych władz. Opowiada przy tym bzdety o tragedii smoleńskiej i o tym co powinien robić premier by zadowolic chorych psychicznie pis-kretynów w rodzaju Maciorewicza, Błaszczaka, Brudzińskiego, Fotygi i tp.Jak można publicznie uprawiać tak ochydną propaganda i szkodzenie iośmieszanie własnego kraju. Won z naszego kraju, np do Gruzji !!!.;emerytgw;;;-1
6181;27;wami41;Jak czytam komentarze wielu "znawcow" polityki to rzygac mnie sie chce. Ludzie ucywilizujcie sie, poczytajcie troche a najlepiej pomieszkajcie za granica w USA, Anglii czy Niemczech aby zrozumiec na czym polega rola opozycji, co znaczy demokracja bo nie macie zielonego pojecia co pleciecie. Ty monopol to jestes sam prymitywnym glupcem.;wami41;;;0
6182;27;zorja35;Codzienna porcja smoleńskich wymiotów.;zorja35;;;0
6183;27;wintersun;A Kaczynski jak zawsze... wiesci na jutro koniec swiata, siedmioglowa bestie oraz diabla z widlami. Oczywiscie - jesli w trybie natychmiastowym nie zostanie wybranym. Zenujace.;wintersun;;;-1
6184;27;orimar11;czy mogą być przeterminowane lekarstwa na przeterminowany łeb Jarosława ?;orimar11;;;-2
6185;27;blue911;U pewnych ludzi klamstwo tkwi w genach - Jarek jest nieuleczalny.;blue911;;;-2
6186;27;blue911;Zdrajca nadala jatrzace slowa pod publiczke wyglasza!;blue911;;;0
6187;27;prochmarny;Wodzu - co wódz ...;prochmarny;;;0
6188;27;tia666;Wolska marka to przetlumaczenie kondolencji Camerona i odwalenie cyrku w mediach. Downing Street dementuje a wolacy cicho sza nie ma tematu i to jest wolska marka;tia666;;;-2
6189;27;kukuryku20;Obrażani są nie tylko piloci, ale też pasażerowie. Czy Pan Prezes wspomniał o bestialskim pobiciu przez Niemców niewinnego pasażera, byłego posła, męża pani N.R., podpory PIS? ,-);kukuryku20;;;0
6190;27;obywatel_nienumerowanej_rp;> obywatel_nienumerowanej_rp przed chwilą>> Czeka nas wieloletnie, mozolne odbudowywanie pozycji Polski po rządach> parszywych "doble trouble".Oczywiście miało być "double trouble"... ,);obywatel_nienumerowanej_rp;;;0
6191;27;monopol;Tak, tak panie dzieju... Marka Polski wypromowana przez Jarosława Kaczyńskiego olśniewa. Przaśna, chamska, prymitywna, pełna zawiści i kompleksów. Rewelacja.;monopol;;;-2
6192;27;3henryk;Niech "hofman -sucha gałązka " wytłumaczy mi jak taka" karłowata szkarada wolska" w każdym swoim wystąpieniu poniża Polaków.;3henryk;;;-2
6193;27;obywatel_nienumerowanej_rp;Marka "Polska" została zniszczona w latach 2005-2007. Na szczęście społeczeństwo w przyspieszonych wyborach założyło kagańce na wściekłe kacze pyski.Czeka nas wieloletnie, mozolne odbudowywanie pozycji Polski po rządach parszywych "doble trouble".Pocieszające jest to, że aktualnie tylko połowa tego zabójczego dla narodu duetu może angażować swoje siły w dalsze wyniszczanie i dezintegrację narodu.Niestety, jest to ta bardziej agresywna i zakompleksiona połowa.;obywatel_nienumerowanej_rp;;;0
6194;27;prochmarny;@amltymyślałeś - myślałeś .......................................... i wymysliłeśgratuluję!;prochmarny;;;0
6195;27;asocjacja_w;Podziwiam upór kaczora nikt go nie chce słuchać a on i tak ma coś do powiedzenia byle głośno byle głupio !!!;asocjacja_w;;;-2
6196;27;tepetoja;pamiętamy:jarosław katyński - arogancki, złośliwy, żądny władzy, śmieszny i żałosny mały człowieczek.On i jego brat to pośmiewisko, to oni obrażali Polaków a teraz jeszcze ten jeden próbuje nam wmawiać, że jest inaczej.jesienią - wszystko byle nie pis;tepetoja;;;0
6197;27;ecleo;Wodzu, na grózje nas prować.;ecleo;;;0
6198;27;me2free;pamietam jak L. Kaczynski wynegocjowal super dla Polski traktat lizbonski, a pozniej wstydzil sie przez dwa lata podpisac wlasny sukces! To jest dopiero przyklad dbalosci o marke Polska. Smolensk to przyklad na polskie: jakos to bedzie i tyle a ten temat;me2free;;;0
6199;27;tuu154;Marka Polski została w ciągu ostatnich dziesięciu miesięcy w najwyższym stopniu zagrożona.Święta prawda. Jeszcze ze dwa lub trzy takie kwakające ścierwa pisowskie na forum publicznym, a z Polski będą się śmiały nawet pingwiny na Grenlandii. Ośmieszyliście Polskę, zhańbiliście Wawel, zbeszcześciliście powagę pałacu prezydenckiego, plujecie na demokratycznie wybranego prezydenta i premiera.;tuu154;;;0
6200;27;prochmarny;Kaczory to damskie boksery:stokrotka! ja cie zniszczę!małpa w czerwonym!;prochmarny;;;0
6201;27;otoosh;Dosyć tego obrażania Polski, Rządu, Prezydenta i wszystkich normalnych Polaków.Kto wreszcie pokaże tej oszalałej kaczce jej miejsce w domu wariatów?;otoosh;;;0
6202;27;dawno.urodzony;@amlty...zainstalowali Ci laptopa przy zmywaku?....za takie "dowcipy" na temat skrótu nazwy Rzeczypospolitej Polskiej należy Ci się kopniak w d....;dawno.urodzony;;;-2
6203;27;e-komentarz;- Co tam Panie w polityce?- Marka Jarka trzyma się mocno !- Do wyborów, do wyborów...;e-komentarz;;;0
6204;27;prochmarny;a może by tak pojedynek na maciedwóch wielkich wodzówPutin i Kwakinzupełnie jak za starych czasówniech jarek pokaże swoją odwagęnarazie tylko jęzorem mielibyle ruska baba z targu damu radę z otwartej ręki;prochmarny;;;0
6205;27;spluwa-orginal;"PiS chce dotrzeć do wspólnoty, jaką tworzy internet"...Wspolnota internetowa nie chce w swoim gronie PiS -owskiej ,polskiej marki,pod nazwa BUBEL.;spluwa-orginal;;;0
6206;27;kralik111;jndPremier Tusk i jego rzad stawiaja interes PO ponad interesem Polski.Dlatego takie slabe naciski na rosjan bo w interesie PO (zbieznym z Rosyjskim) jest by wine zwalic na Lecha Kaczynskiego.-----------------Premier Tusk nie podal swjego rzadu do dymisji by ominac prawomocny wyrok sadu i wyludzic pieniadze, ktore sad za oszustwa wyborcze mu odebral, tak postapil premier kaczynski a co do naciskow na Rosjan, to mogles dzisiaj przeczytac w jednym z artykulow o tym, ze nawet rodziny "smolenskie" staraja sie o rosyjskiego adwokata, bo polscy adwokaci moga ich reprezentowac tylko w Polsce i to samo tyczy sie sledztwa, tylko, czy, ktos o tak ciasnym rozumku potrafi to zrozumiec?;kralik111;;;-1
6207;27;wyksztalciunio;Kaczyński wyrażnie pomylił,blogerstwo z blagierstwem.A poza tym,czy warto się zajmować,potencjalnym pacientem Tworek?;wyksztalciunio;;;-2
6208;27;blendyks;Z Polski to świat się śmiał gdy rządził PiS. Rozbawione spikerki prawicowej stacji USA Fox News opowiadały o premierze Kaczyńskim, który nie ma konta, w Malezji wiedziano o niejakiej Sobeckiej, tak, tak tej od Teletubisia z torebką.;blendyks;;;-1
6209;27;jerzyk123;Codzienne szkalowanie Tuska stało się już sposobem na prowadzenie polityki.Dlaczego premier i jego otoczenie nie reaguje na te nękania.To jest zły sposób i nie przyniesie żadnych korzyści.;jerzyk123;;;0
6210;27;m.malone;CO??? A kto obrażał pilotów wykonujących swoje rozkazy zarzucając imn że są tchórzami i że "jeszcze się policzymu"?ZapomniaŁ? Zapomniał też jak potem szczuł swoje pieski";m.malone;;;0
6211;27;amlty;@anissa4 jezeli ktos tu probuje poroznic Polakow to jestes ty.;amlty;;;0
6212;27;bandama4;Znow, "nawiedzony"p.kaczynski?To juz, tak codziennie, bedzie juz serwowana "oszolomska"gadka, na stronach Gazety?Tylko dlatego ,ze "nawiedzony"p.kaczynski,znow snuje teorie spiskowe?Fakt, ze pijany, general byl w kabinie pilotow, jest faktem bezspornym.Czyzby, tylko dlatego ma obowiazek,rzad chronic, pijakow generalow?Tylko dlatego ze ten, ze general byl z "nadania"pisiakow?I nie zyjacego p.l.kaczynskiego?A co do pochowku, swego brata?Ma watpilowsci?To niech wystapi, oficjalnie o eshumacje?Jak robia wszyscy obywatele,/na wlasny koszt/ w przypadku, przenoszenia szczatkow swoich bliskich, w inne miejsca.Czy jednak chce zabrac, z Wawelu?Nareszcie doszedl p. kaczynski, do prawidlowego wniosku, ze nie powinien, miec miejsca, pochowek jego brata?Tam w w Krakowie?Tylko powinien, byc pochowany na Powazkach?Bo nie chce jezdzic?Bo za daleko?I nie moglby, robic, comiesiecznych zadym w Warszawie?Kiedt ten chory czlowiek "zniknie" z przestrzeni publicznej?W zadnym innym kraju, zaden polityk nie buduje sobie sceny politycznej "na trupach".Kiedy ten czlowiek sie opamieta?Dlaczego Wy pisiaki nie powstrzymacie ,chorego na urojenia ,swego prezesa?My, juz mamy, dosyc, ogladania, tego "malego"cynicznego "politykiera".Bo, co za "duzo to ,niestety nie zdrowo".Juz, nastapil przesyt, tym tematem .Ludzie, wspolczuli, temu, p..Ale teraz, juz nie .Bo pograzony, czlowiek nie zachowuje sie jak "hiena"zadna krwi.,budujaca,sobie ,przyszlosc polityczna.Na katastrofie.A kiedy wreszcie dziennikarze, przestana, bez przerwy drazyc ten temat?Czyzby, tylko, to ich interesowalo?Bo na niczym innym sie nie znaja?Albo, tylko i wylacznie wspieraja p. kaczynskiego?A tak glosno, krzycza?Na temat "wolnosci"slowa i mediow?;bandama4;;;-1
6213;27;hunter1111;odezawl sie ten co zdezerterowal w 1981 i polskia marke czyli czesc prezydentowej za poparcie w wyborach przekupczyl;hunter1111;;;0
6214;27;stefan-50;czy Pan Prezes nie zechciałby łaskawie zebrać swoich zwolenników i ruszyć na Rosję odbijać wrak i zwłoki ? Miałby wtedy szansę zostać bohaterem i przejść do historii.;stefan-50;;;0
6215;27;lef_1;@krzysiek1955Jeśli kogoś skompromitował to Wolaków i Wolskę. A to nie jest Polska i Polacy. Uświadom to sobie wreszcie. Poza tym Wolaków trudno skompromitować, nie uważasz?;lef_1;;;0
6216;27;krzysztof.kopec;Facet, nic nie chce mówić, ale tym samolotem NIE KIEROWAŁY krasnoludki. Takie małe stworki ze spiczastymi czapeczkami nie podejmowały decyzji. Robili to piloci. To oni uznali, że warunki nadają się do lądowania - chociaż z tego co mi wiadomo absolutnie nie powinni tego robić. To oni uznali, że mogą lądować na tym i tylko na tym lotnisku - co w tamtej sytuacji było karygodnym błędem. Oni - i tylko i wyłącznie oni - ponoszą odpowiedzialność za podjęte decyzje. A tym razem spieprzyli sprawę. Rosjanie chociaż też się nie popisali, ponoszą za to o wiele mniejszą odpowiedzialność.;krzysztof.kopec;;;-1
6217;27;hansman;żądamy sprowadzenia wraku samochodu Kubicy do Polski!;hansman;;;0
6218;27;joz_ef;kto tak się boi Kaczyńskiego?czy ktoś zna odpowiedź?;joz_ef;;;-2
6219;27;hrkukus;Oj mamo, oj mamo, ciągle w kółko to samo!Czytać nawet nie trzeba, a w trosce o zdrowie nie należy.;hrkukus;;;0
6220;27;rst-ep;Kaczyński ja cie proszę. powiedz przepraszam i sp.....jNikt ci już nie uwierzy twopje rządy to byłaba kolejna łapnaka na ludzi, to znów słuzby sp[ecjalne zajmowałyby sie tropieniem konkurencji politycznej;rst-ep;;;-1
6221;27;amlty;@prochmarny Ty obrazasz sie sam.;amlty;;;0
6222;27;anissa4;Lecz się człowieku! A przy okazji przestań próbować poróźniać Polaków.I tak już NIKT NIGDY cię nie wybierze, nie łudź się! Dość zawiści, ujadania, kłamstw i ujeżdżania na trumnach.;anissa4;;;0
6223;27;krzysiek1955;Premier Tusk skompromitował Polske i Polaków przekazaniem ślectwa putinowi historia oceni rządy Tuska i pozostałych rządzoncych;krzysiek1955;;;0
6224;27;hektor7-1;Niech p.J.Kaczyński lepiej pozostanie blogerem, ale nigdy więcej premierem!!! Tego, co pisze nie muszę czytać, a słuchać tego, co mówi, już nie daję rady...!!!Marka Polski rzeczywiście w ostatnim czasie została zagrożona dzięki działalności takich ludzi jak p.p.J,Kaczyński, A,Macierewicz, Fotyga.....itp... Poza tym, na takie obrażanie Prezydenta Rzeczypospolitej i Rządu nikt chyba sobie wcześniej nie pozwolił, tak, jak to czyni obecnie J.Kaczyński!!!;hektor7-1;;;-1
6225;27;3henryk;Co jeszcze wymyśli ten karołowaty abnegat?;3henryk;;;0
6226;27;wondziadu;Jakby tak posluchac Kaczynskiego to Polska jest w stanie WOJNY. Tylko z kim?.. Ciagle tylko slowa : wojna , walczyc, ofensywa, dezercja , zdrada , albo my albo oni, ZOMO, UB. W glowie tego czlowieka trwa wojna. A walczy on ze samym soba- ,,Rozdwojenie jazni,,... Hi tler mial podobnie i wszyscy wiemy jak skonczyl. Chodzi tylko o to zeby Kaczynskiego uciszyc wczesniej , zanim wybuduje OBOZY KONCENTRACYJNE...;wondziadu;;;-1
6227;27;karo80.0;To Lech Kaczyński obrażał "pilotów i obywateli", zarzucając im tchórzostwo bo odmówili niebezpiecznego lądowania w Gruzji, a posłowie PiSu (z P. Gosiewskim na czele) składali potem interpelację w Sejmie aby ukarać pilota za "odmowę wykonania rozkazu zwierzchnika Sił Zbrojnych, czyli Lecha Kaczyńskiego właśnie. Pod Smoleńskiem już nie odmówili.;karo80.0;;;-1
6228;27;prochmarny;yorkoto niech prezes zostawi w spokoju wszystkichktórzy się z nim nie zgadzająniech przestanie nas obrażać;prochmarny;;;0
6229;27;miroo;A wszystko przez Lecha Kaczyńskiego który doprowadził w głupi sposób do katastrofy w smoleńsku...Piloci na pół godziny przed lądowaniem mówili, że w tych warunkach lądować tam nie wolno... zasugerowali decyzję o odejściu na inne lotnisko - ale Lech Kaczyński musiał im kazać lądować...;miroo;;;-1
6230;27;krzak164;zamiast wałkować zbrodnię katyńską (z 10.04.2010) lepiej zaobacz coś interesującego wiadomosci.gazeta.pl/Wiadomosci/5,80294,9140300,Wybory_Miss_Rafy__ZDJECIA_.html;krzak164;;;0
6231;27;aibo;pilotów obraził Lech Kaczyński nazywając ich "tchórzami" i trzymając Błasika na stanowisku po katastrofie CASY, to było bezpośrednim powodem tragedii TU154 i Kaczyński bis nie wmówi nam czarne jest czarne a białe jest białe! wyślijcie już do zamkniętego zakładu tego świra!;aibo;;;-1
6232;27;jaskozieloneucho;Jarek bredzisz tak od miesiecy. Tylko ty osmieszasz Polske na calym swiecie. Najwyzszy czas bys poszedl na emeryture.;jaskozieloneucho;;;-1
6233;27;astoria48;Niech ci straszni ludzie Kaczynscy znikna na zawsze.Boj sie ich.A wy nie?;astoria48;;;-1
6234;27;amlty;Polacy sa obrazani przez POlakow.;amlty;;;0
6235;27;stach-uuuu;Niech ktoś wreszcie wyłączy tego niecnego kurdupla. bo się pożygam.!!!!;stach-uuuu;;;-2
6236;27;dyrektor.internetu;Tak jest! Jako obywatel RP wyrażam swój sprzeciw w sprawie obrażania mnie przez Jarosława Kaczyńskiego et consortes.;dyrektor.internetu;;;-2
6237;27;nirelle;@alloasWiele osób w kraju nie ma prawa jazdy, konta w banku ( może mają rację!) i nie siedzi w internecie.Nie umiejsza to ich wartości intelektualnej.Czytając wiele głupot i chamskich wpisów nie mam najlepszego zdania o wielu internautach produkujących swoje "cztery grosze" na forum.Tylko je zaśmiecają.To również dotyczy twoich mądrych ocen.;nirelle;;;-1
6238;27;moherek_pospolity;Do adminów forum: nagle zrobiło się tu strasznie duszno, tyle nazbierało się pisdzielskiej hołoty. Może czas wprowadzić zasadę: jedno IP jeden nick? Przecież widać jak na dłoni, że prymitywne pisdzielskie komentarze pochodzą od niewielkiej grupi szczekaczek, używającej nieproporcjonalnej liczby nicków. Ten mierny poziom mówi sam za siebie.;moherek_pospolity;;;-1
6239;27;prochmarny;PiS da,a nie prezes ...wszyscy wiemy;prochmarny;;;0
6240;27;przemurek;Z tego co pamiętam to prominetni dzilacze PIS obrażali pilotów zarzucając im tchórzostwo, ponieważ odmówili lądowania w TIbilisi.No a jak kpt. Protasiukowi wpłynęli wtedy na ambicję mogliśmy obserwować 10 kwietnia.;przemurek;;;0
6241;27;wszystko_tylko_nie_pis;--Onet.pl 16.02.2011Adam Hofman: .........młodzież nie daje sobie wmówić, że Kaczyński to potwór....Młodzi ludzie nie dają sobie wmówić, że Jarosław Kaczyński to potwór, który porywa dzieci, a z kości robi chlebek. Są odłączeni od medialnego matrixu. Sami weryfikują, recenzują i oceniają.Dla nowego pokolenia PiS jest dziś przygodą. PiS jest jak Indiana Jones - o coś ważnego nam chodzi. Z nami zawsze będzie ciekawie. Młodzi ludzie są nonkonformistami i chcą się wyróżniać, myśleć samodzielnie i to im daje PiS._________________________hihihihihihi........:o)))))))Przecież to w czystej postaci ...matrix....dwa równoległe światy, tak równoległe jak tory kolejki WKD prowadzące do Tworek......wszystko, tylko nie PiS.....wszystko, tylko nie PiS.....wszystko, tylko nie PiS.....wszystko, tylko nie PiS.....--;wszystko_tylko_nie_pis;;;-1
6242;27;bogumil01;Gdyby sledztwo,bylo prowadzone,jak radzi ,prezesik i reszta pisiu,pogrzebow jeszcze ,by sie nieodbyly.Pomysly o gospodarce,ekonomi,finansach pmietam tak samo jak prezesik z czasow Gomulki Wieslawa.Podobne okrzyki wislaw,,wieslaw, wieslaw,,,jarek, jarek,jarek.Co z tego wyszlo,wszzcy wiemy.;bogumil01;;;0
6243;27;cannabinolpl;powtarzam pytanie, bo pozostaje bez odpowiedzi. widać jest zbyt trudne."Przecież to Kaczyński i Rydzyk najbardziej szkodzą Posce!"czym? proszę o szczegóły. tylko o fakty, a nie wyssane z grudnego GWnianego palucha insynuacje i żonglerki słowne.;cannabinolpl;;;-1
6244;27;krys58;Przepraszam ale czego mamy bronić?Tego, że w dużej mierze na własne życzenie załatwiliśmy sobie śmierć 99 osób z szeroko rozumianych elit?Bez katastrofy przyrodniczej i wojny!Ja bym wolał abyśmy mieli markę normalnego kraju, gdzie żyje się z przyjemnością a nie gdzie tak głupio się umiera.;krys58;;;-1
6245;27;bolekso;Prezio głosi brednie bo tak jest zaprogramowany, konieczny jest reset.;bolekso;;;0
6246;27;ergosumek;No właśnie, gdzie jest Donek?Dlaczego nagle znikł?;ergosumek;;;0
6247;27;moherek_pospolity;No i pisowska szczekaczka, @tkm333 zachował się dokładnie tak jak prezes mówi, czyli zdezerterował. Oto przykład pisowskiego honoru. Pisdzielec bredził o tym, że nie ma tu rzeczowej polemiki do dyskusji uciekł jak szczur. Typowy durny pisdzielec - miernota intelektualna niezdolna do prowadzenia dyskusji. CHWD pisdzielskiemu szczurowi, @tkm33!;moherek_pospolity;;;-1
6248;27;nirelle;Dlaczego prokuratura wojskowa nie chce zająć się cywilami odpowiedzialnymi za tragedię smoleńską.Kogo chce osłonić? Czy organizatorów wyjazdu ze strony polskiej? To kto i w jaki sposób pociągnie te osoby do odpowiedzialności?;nirelle;;;0
6249;27;jerzy30;A Kaczynski - psychopata - obraża Polakow.Jemu wolno.Wolno bo on do wladzy zmierza. jak drugi Stalin po trupach.;jerzy30;;;-2
6250;27;prochmarny;nadęcie - śmieszność - wolszczyznato teraz aktualne hasło które chareakteryzuje PATRIOTYZM PREZESA WOLSKIprzed wojną to były chłopy ...;prochmarny;;;-1
6251;27;dsn1;Moim zdaniem to Kaczyński obraża polskich obywateli.Kto nie jak jego brat wspomniał o pilotach - tchórze. Kto jak nie sam Jarosław porównuje swoich przeciwników do ZOMO? Kto zakłada podsłuchy swoim koalicjantom, a nieskazanych jeszcze przez sąd lekarzy pozwala nazywać mordercami?;dsn1;;;-1
6252;27;jakubovski;mógłby do fryzjera pójść, bo ma się wrażenie, że nie mówi poważnie, tylko tak żartobliwie i wesołosrecenzje.blox.pl/html;jakubovski;;;0
6253;27;wsiowy;Kto zna tego jakiegoś małego Jarka. W Polandii co niektorzy go znaja. My go nieznamy. Dla nas to nekromanta. I takie toto chce mówic w moim imienkiu. A wonnnn.......;wsiowy;;;0
6254;27;alloas;POLSKĄ "MARKĘ" SKUTECZNIE OŚMIESZYŁ W ŚWIECIE PREMIER - BEZ PRAWA JAZDY OBSŁUGI KOMPUTERA, KARTY KREDYTOWEJ. DOKĄD TAK ZACOFANY CZŁOWIEK MOŻE PROWADZIĆ NARÓD? NA JAKIM ŚWIECIE ŻYJE TAKI PREMIER?;alloas;;;0
6255;27;vomitorium1;ostatnim obrażanym pilotempolskim obywatelemi oficerem wpbył śp arkadiusz protasiuk(a obrażał gośp pana brat);vomitorium1;;;0
6256;27;kupiem3;najlepsze w tym artykule sa ... wybory MISS RAFY!!;kupiem3;;;0
6257;27;wszystko_tylko_nie_pis;--Prezesie....... Polska to nie PiS _____ nie damy się tobie zniewolić i sterroryzować.....Jesienią przeniesiemy PiSlamistów na śmietnik historii.......aby już nigdy , nikomu krzywdy nie wyrządzili.....pamiętajmy.........jesienią .......wszystko, tylko nie PiS......wszystko, tylko nie PiS......wszystko, tylko nie PiS......wszystko, tylko nie PiS......wszystko, tylko nie PiS......wszystko, tylko nie PiS......--;wszystko_tylko_nie_pis;;;-1
6258;27;ador43;Tak pragnacego wladzy kretyna jak ten BRATOBOJCA jeszcze nie bylo i mam nadzieje ze nie bedzie.Negatywnie postrzegana Polska w okresie rzadow tych 2 co ukradli ksiezyc ,to juz na szczescie przeszlosc a katastrofa nie jest najwazniejsza i jedyna sprawa jaka rodzi obraz Polski. Precz z pisuarami( PiS);ador43;;;-1
6259;27;pablopic;czuję absmak patrząc na ten zaklamany ryj;pablopic;;;-2
6260;27;tech-ech;zły i chory psychicznie człek a to niebezpieczna mieszanka.;tech-ech;;;-2
6261;27;ursynow33;ten czlowieczek pozwala sobie za duzo,a w USA wszyscy maja to gleboko w d....wiec ten czlowieczek oklamuje Polske caly czas!!!!.;ursynow33;;;-1
6262;27;pandemonium234;@junkier"tak Jaroslaw Kaczynski jest najwybitniejszym polskim mezem stanu..."Chyba raczej żoną Stana. Zapewne Tymińskiego.;pandemonium234;;;-2
6263;27;sp9ai;Jak długo mozna jeszcze tolerować tego KU...a na ekranie tv i w polityce?????WON na Białoruś..... no może i tam by go nie chcieli.;sp9ai;;;0
6264;27;cannabinolpl;"Przecież to Kaczyński i Rydzyk najbardziej szkodzą Posce!"czym? proszę o szczegóły. tylko o fakty, a nie wyssane z grudnego GWnianego palucha insynuacje i żonglerki słowne.;cannabinolpl;;;-1
6265;27;moherek_pospolity;@loppe:pupecki durniu, dopóki sprawa jest badana (a komisja Millera bada ją nadal) normalniinteligentni Polacy występują w roli adwokatów polskich pilotów a nie oskarżycieli (albo siedzą cicho)rozumiecie kmiotki od pierwszego dnia katastrofy robiące pod siebie?Po pierwsze: ty nie jesteś ani normalny ani inteligentny tak jak wszystkie durne mohery. Po drugie mamy już wystarczająco dużo dowodów na to i potwierdzają to fachowcy, że piloci popełnili błędy podczas tego lotu. To jest oczywiste tak jak oczywiste są promile u generała 00,6 szwedającego się po kabinie swoich podwładnych. Zrozumiałes ty "liberale" w gumofilcach ze ściany wschodniej?,-);moherek_pospolity;;;-1
6266;27;hh7;Nie ma konta w banku ani prawa jazdy a bloguje.Chyba kredą po ścianie w czasie użytkowania PiS- uaru.;hh7;;;-1
6267;27;agenttomekcba;Po co wymyslać tytuły dla jego żenujących bełkotliwych wystąpień ?Po prostu "Bełkot odc.416" , "Bełkot odc. 417". i tak dalej. Pisiorom będzie też łatwiej potem usystematyzować wystąpienia Wielkiego Wodza i wydać je aby równie szaleni mogli się potem onanizować czytając dzieła Wielkiego Wodza.;agenttomekcba;;;-1
6268;27;wszystko_tylko_nie_pis;--Prezesie....utwierdzasz nas w przekonaniu , a my pamiętajmy.........jesienią .......wszystko, tylko nie pis......wszystko, tylko nie pis......wszystko, tylko nie pis......wszystko, tylko nie pis......wszystko, tylko nie pis......--;wszystko_tylko_nie_pis;;;0
6269;27;krzywelustro;Marka polskich kartofli sięgnęła dna. Tylko co ma do tego premier Tusk?;krzywelustro;;;-1
6270;27;prochmarny;loppenapisał odważnie:rozumiecie kmiotki od pierwszego dnia katastrofy robiące pod siebie?///////////////////////////////////////////////////////////////////////////////////////////////////////////////////Loppe ty jestes odwazny w gębie - zupełnie jak prezes!ale jak przyjdzie co do czegoto pierwszy z okopów uciekniesz- zupełnie jak prezes!;prochmarny;;;-1
6271;27;maria20;Pan Premier Donald Tusk nie podważa jak coś jest oczywistą oczywistością bo nie chce się ośmieszać tak jak to robi Kaczyński z tymi swoimi przydupasami łącznie z krzyżowcami:))))));maria20;;;-2
6272;27;jerzy30;Tylko wąsów pod nosem mu brakuje.gesty już są.Miota sie jak odchody w kibelku;jerzy30;;;-1
6273;27;juma07;Hipokryta, i Kłamczyński w jednym....;juma07;;;0
6274;27;alka_xx;a co z Wolską marką?;alka_xx;;;0
6275;27;epupecki;Kiedy wreszcie Polacy się obudzą? Jak długo ten człowiek jeszcze będzie w polityce? Przecież to Kaczyński i Rydzyk najbardziej szkodzą Posce! Ciemnoto pójdź ku światłu!;epupecki;;;-1
6276;27;jed67;Pan Kaczyński jak zawsze okazuje dezercję polskiego rozumu. Obrażeni na to są nie tylko piloci, ale i kolejarze, kierowcy, tramwajarze....;jed67;;;-1
6277;27;enedue3;Efekt Salomona Ash-a działa we łbach bezmózgowców bardzo mocno , o czym niech świadczy to zapytanie " czy na sali jest lekarz?' mówi aż nadto!Gzie rodzą się takie "śmieci"? Jakie ich pochodzenie społeczne? Czy to czasem nie dzieci, wnuczęta awansu społecznego? Dzieci fornali, lumpów miejskich, chłopów bez ziemi, skąd by mieli mieć przekazaną miłość do swojego kraju? Oni nadal są uwikłani w walkę o kiełbasę :);enedue3;;;0
6278;27;ewswr;kiedy wreszcie ten dureń zamknie?;ewswr;;;0
6279;27;xd-c;Markę to sobie Niemcy popsuli. Przeszli na euro.;xd-c;;;0
6280;27;orik2;chore !! a pisiurom rosne;orik2;;;0
6281;27;janiuniu1954;Jaro masz rację.Żeby polska mogła coś w świecie znaczyć,trzeba ludzi trochę postraszyć.Dlatego domagam się sklonowania Jarka i jego brata w ilościach takich by budzić lęk.;janiuniu1954;;;0
6282;27;sajder86;troche pokory panie jarku;sajder86;;;0
6283;27;loppe;pupecki durniu, dopóki sprawa jest badana (a komisja Millera bada ją nadal) normalni inteligentni Polacy występują w roli adwokatów polskich pilotów a nie oskarżycieli (albo siedzą cicho)rozumiecie kmiotki od pierwszego dnia katastrofy robiące pod siebie?;loppe;;;-1
6284;27;jankos50;Znowu ten patologiczny typ pieprzy bez sensu. Kiedy wreszcie nasza ojczyzna uwolni się od tego potwora?;jankos50;;;0
6285;27;ujnakaczychlapkach;Dbanie o dobre imie w wydaniu prezesa: nawet jakby w organizmach pilotow wykryto 2 promile, na czarnej skrzynce slychac byloby 'a walić to Jurku, lądujemy i zobaczymy jak się skonczy', to on i tak w zaparte by szedł, że strona polska jest bez winy i skazy.Ale nie oczekujmy zbyt wiele od człowieka, który nigdy nie przyznał, że popełnił jakikolwiek błąd.;ujnakaczychlapkach;;;0
6286;27;marberlin;Prezes jest jak samochod Syrena - duzo halasu ,duzo dymu -a roznica jest taka ze Syrenka mozna bylo jezdzic nawet jesli standard byl zly a Prezesem albo na Prezesie nie.Jedyny pozytek z racji jego niskiego wzrostu i kwadratowej glowy -mozna polozyc kufel zimnego piwa np Lech.;marberlin;;;0
6287;27;noducks;"Marka Polski została w ciągu ostatnich dziesięciu miesięcy w najwyższym stopniu zagrożona. (...) obrażani są polscy piloci, także polscy obywatele"czyli bronmy zawsze i wszedzie mordercow, gwalicieli, pedofili - tylko jesli sa polakami. tchorzliwy kapitan nadzorowany przez generalskiego lizodupca usmiercil na rozkaz kaczego brata blisko 100 osob a my mamy piac peany o bohaterstwie polkich lotnikow;noducks;;;-1
