Id;Text;Emotion
170907608;"Co do stołu i krzeseł to mi się pomysł  podoba. Pisiaki napracowały się aby pozakładać po 1 pluskwie do każdej nogi krzesła - a tu niespodzianka. Krzesła przywieźli ze sobą!";0
170907614;"W czasie kampanii wyborczej nikt, a w szczególności pan Duda nie wspominał, że wejdzie w jakiś układ pozostawiony przez poprzednika.  Więc gdyby (nie daj Boże!) wygrał pis, będzie narzekał, że nic się nie da zrobić bo taki stan zastał po PO? Pan Duda zdawał sobie sprawę z istniejącej sytuacji i niech ta pani przestanie wróżyć.";0
170907619;"A koniec twój będzie żałosny. Na plantacji u Niemca, gołodupcu.";-1
170907621;"Tylko taka mysl pałeta Ci sie po tym pusty lbie? Nie jestes w stanie pojac ,ze jest ogrom ludzi ktorzy nie chca by im mowiono jak maja zyc? jak maja byc prawdziwymi Polakami? jak intensywnymi katolikami? Wiesz, ze jest ogrom ludzi w tym kraju bez instynktu stadnego jak Ty? takich ktorzy uzywaja swego rozumu? ktorzy mysla samodzielnie? Jak widze przerasta Cie taka wiedza .-)";-1
170907447;"Na ten czas naród wstrzyma oddech, samochody i ruch pieszy zostanie wstrzymany, wiatr przestanie łopotać flagą, ludzie będą wyli z bulu !";-1
170901566;"Podaję fakty nie lubię dyskutować bez podstaw.\nStonoga w części tylko został uniewinniony tym wyrokiem -  z zarzutu \"rozporządzenia mieniem\", ale już z fałszerstwa umowy kupno-sprzedaż nie.\nCiekawe jak było dalej.";1
170653246;"Nie widzi ci sie praca na Bozej niwie za darmo ? To twoj problem.";-1
170653265;"Komorowskiego spalić na stosie!!! A Dudzie zrobić laskę!!! Klechy pedofile górą!!!";-1
170653731;"Zastanawia mnie tylko czemu tak nienawidzisz Kościoła?.Byłaś kiedykolwiek chrześcijanką?";0
170654035;"Bardzo podoba mi się twoje podeście";1
170654119;"Mylisz pojecia nienawisci z niezgodnoscia tez.";0
170653867;"A zwykły zakonnik to kto?";1
170653997;"Jak będa rządzić tak jak w moim mieście rządzi starosta z PIS to chyba trzeba z tego kraju emigrować. Swoją spółkę z kwitnącej w dwa lata doprowadził do ruiny a sporym powiatem chce rządzić";-1
170654021;"To ja Tobie wytłumaczę jeszcze  przed sumą... że będziesz miał 76 lat to jest jakieś życzenie? Nie, biologia. A, że możesz skręcić się wcześniej to jakieś życzenie? Nie, biologia. Wielu tak ma, tzn wielu ma 76 lat i więcej, a wielu nie ma 76 bo ma /miał/ mniej/. Takie to proste !!";0
170654109;"obejdzie sie";0
169297007;"A co to jest  CBOS ? Ciemnota Bedziedzie Oszukana  Skutecznie ...";-1
169297077;"O poparcie pan Komorowski powinien był starać się przez 5 lat kadencji prezydenckiej. Wtedy wierzył sondażom, które podawały, co chciały.Teraz pozostaje mu poparcie najbliższej rodziny, bo dla nas - zwykłych obywateli - to bez znaczenia";0
169297087;"skoro mu rośnie to może jeszcze zostanie. Kto wie...";1
169297091;"A wszystko to sraty-taty.";-1
169298926;"Teraz to się w du.. pocałujcie z waszym poparciem. Polak mądry po szkodzie.  Macie Dudę i się cieszcie.";-1
169298960;"Komu te kity onet?";-1
169298970;"Te wszystkie CBOSy są tylko narzędziem w rękach okupanta tak jak  TV czy prasa. Ciekaw jestem gdzie Lewatywie rośnie poparcie: w Izraelu, Niemczech czy na Ukrainie? Onet.de tu o \"d Marynie\" a \"bojcy\" z \"Prawego Sektora\" opuszczają postarunki na wschodzie i maszerują w kierunku Kijowa. Ole o tym cicho sza.";-1
169298972;"Jak widac kop w ryło od wyborców nadal cię boli.";-1
169298990;"Nie - piszę o Prezydencie Rzeczypospolitej Polskiej Panu Doktorze Bronisławie Marii hr. Komorowskim.";1
169299000;"teraz to może mieć  nawet 102% poparcia - niech pakuje manatki ,żeby 6 sierpnia juz sie po tym wWSIoku było przewietrzone ....";-1
169299022;"Jak mu tak rośnie to może unieważnią wybory i Żyrandol dalej będzie szkodził Polsce ?";-1
169299058;"Czy komor wam coś odpala za pisanie tych bzdur? bo przecież nikt przy zdrowych zmysłach go już dawno nie popiera, trupa politycznego się zazwyczaj obchodzi z daleka bo śmierdzi, a nie popiera...";-1
169299069;"Wiadomo PIS i Rydzyk-oklamuja ludzi biednych i wierzacych";-1
169299074;"Rośnie ale chyba w Niemczech.";-1
169299078;"JEDNA LEWATYWA WYSTARCZYLA I MAMY BRONKA GAJOWEGO NA CZELE BRAWO CBOS DO PAZDZIERNIKA BRONEK ZNOW OSIAGNIE 89 PROCENT POPARCIA TYLKO KANALIE Z CBOS W TO WIERZA";-1
169299086;"kto buca POpiera tylko złodzieje z PO i PSL";-1
169299100;"Te wszystkie CBOSy są tylko narzędziem w rękach okupanta tak jak  TV czy prasa. Ciekaw jestem gdzie Lewa tywie rośnie poparcie: w Kraju Płaczącej Ściany , Niemczech czy na Ukrainie? Onet.de tu o \"4 literach  Marynie\" a \"bojcy\" z \"PS\" opuszczają posterunki na wschodzie i maszerują w kierunku K ijowa. Ale o tym cicho sza.";-1
169299111;"Platforma nie może POgodzić się z przegraną, myśleli że są wieczni he,he.";-1
169299137;"O kurna -bubulullbulbulbul.";-1
169299145;"Ten rząd musi odejść to i CBOS zmieni sondaże he,he.";-1
169299226;"Ja tylko czekam na wybory w jesieni. Zmieni się władza i czekam na komisję śledczą w sprawie WSI i Komorowskiego oraz na międzynarodową komisję w sprawie Smoleńska. Może Polska odzyska godność i honor...";1
169299240;"Rośnie mu?- ,w tym wieku już mu tak nie rośnie chyba że coś bierze.";-1
169299248;"I co z tego wzrostu poparcia wynika?Kompletnie nic.Pan prezydent Komorowski przespal czas walki,teraz to juz postac historyczna.Poza swiatem realnej polityki.";0
169299254;"A po co komu to do wiadomości .Za chwilę już nie będzie prezydentem.";1
169299261;"Chyba przygotowują nas do trzeciej tury wyborów prezydenckich...";0
169299263;"To może przed końcem kadencji ogłosi nowe wybory i tym razem je wygra???";1
169299280;"sPO--sród osadzonych w pierdlach złodzieji, Bóll OsiPO-wicz-Szczynukowicz w ostatnich wyborach prezydenckich uzyskał wynik 82 % ! Dzis notowania Bóla sie \"PO-lepszyły\" wyraźnie, w pierdlu moze liczyc na 90 % ! komentarz w sieci: \"ZŁODZIEJE TRZYMAJĄ SZTAMĘ\"";-1
169299281;"Rośnie mu ......... ale w ....................  SPODNIACH !!!!!!!!";-1
169299351;"\"CBOS: lepsze notowania prezydenta Komorowskiego\"    POśmiertnie, PO POlitycznym samobójstwie Bezwąsego Bęcwała ...";-1
169299358;"Zapomniales o najwiekszym szatanie PiS!";0
169299383;"Sitwa i kolesie nie mogą przeżyć upadłości he,he.";-1
169299389;"Nie no, to jest już po prostu choroba psychiczna. Znowu sondaż z peowskiej stołówki. Cały czas przepytują tę samą grupę sPOłeczną.";-1
169299445;"spieprzaj dziadu";-1
169299454;"Nie, no spoko, to tylko Ośrodek BADAŃ, opłacany przez odpowiednią partię musi swoje też zarobić..., nie ma paniki, miłego wieczoru życzę.";-1
169299465;"To CBOS jeszcze istnieje?";0
169299479;"..... w Mozambiku";0
169299496;"Istnieją dowody, że  na Wschodniej ścianie represje (wywożenie więźniów politycznych do lasu)  trwały nawet do 1965 r.";1
169299509;"Komorowski wygra wybory";1
169299520;"Juz dawno nie zdenerwowałem żadnego Wolaka.\nZatem - do dzieła!\nKarły, smutne pokurcze, lizityłki, opętani, dewoci, hipokryci, przegrani, wykolejeni, sekciarze, kłamcy, narodowo-socjalistyczni ultra debile.\nDodam, że za każdy hejt, dostaję premię. Zapraszam :-)\nNa złość smutnej kaczej bandzie dodam, że za każdy pozytyw, też dostaję premię.";1
169299559;"czyli matoly za Duda";-1
169299599;"Chodzi o gloryfikowanie,  w czasie ostatniej wizyty w Niemczech,  konkretnego człowieka tj. Clausa von Stauffenberga, który brał udział w inwazji na Polskę i był nazistą. Do Niemców jako takich, nic nie mam.";1
169299636;"Nie, Jego po prostu chwyta.";0
169299652;"Polskie dziwadło. Wybrany przez naród prezydent nie jest prezydentem,jest nim stary prezydent w przegranych wyborach przez jeszcze ok 3 miesiące, który może  podejmować decyzje w ważnych dla państwa sprawach ? Co z tego że rośnie mu poparcie gdy formalnie nie jest prezydentem. Pierdu, pierdu., bo prawo  bo lewo,a życie idzie do przodu";0
169299665;"Dzięki za wsparcie. Spokojnego wieczoru.";1
169299696;"Z tym to już jemu najlepsza ogrodniczka nie pomoże.";-1
169299727;"Teraz po wyborach pocałujcie pana prezydenta Komorowskiego w DUUUUUUUUUU,PASZLI VON .chcieliście pisiaka za waszego prezydenta to go macie .";-1
169299736;"MUSZTARDA PO OBIEDZIE !!! Drodzy obywatele . Będziecie mieli Prezydenta  Dudę i proszę nie narzekać !!!";-1
169299775;"Ameryka sondaże i tak wszystko do kosza. Bogaci skorupowani nie dopuszcza do władzy nikogo. Dlaczego nie głosuję bo jestem biedny, dlaczego jestem biedny, bo RZĄD mi wszystko wyrwał z gardła";0
169299783;"Bo już niczemu i nikomu nie grozi jego prezydentura. Niech se misio jedzie na Ukrainu te swoje instytuta zakładać. Jak nie będzie się pokazywał w Polsce to mu notowania nawet do 80% wskoczą.";-1
169299816;"Pisiory znowu atakują rano spowiedz potem msza z biskupem i wredne ataki opluwanie fałszywe nieprawdziwe oskarżenia z uśmiechem na fałszywej mordzie";-1
169299847;"A co na to ministry od Sowy???";-1
169299853;"ja też poprę komorowskiego jak napisze ustawę aby do śmietników montowali takie małe schodki, bo my emeryci nie możemy dostać się do środka i uzbierać sobie puszek czy jedzenia.";0
169299867;"Niech mu rosnie.\nJeszcze kilka tygodni i dogoni Dude i wygra.\nTo bedzie sukces demokracji w Polandii.";0
169299881;"Poparcie ? Chyba zaparcie ! Bul komurski herbu sierp a na 100 procent mlot zapewne ma  poparcie w Rosji .";-1
169299901;"Bzdura, bzdura , bzdura. \"dobry wujek\"Bronek okazal sie  bandziorem.Nikt ale to nikt normlany nie zaglosuje na bronka badz klike Po";-1
169299910;"a co ten bzdziuch bierze,ze mu slupek wzrasta,gdakanie sprzedawczykow na uslugach rzadowych,,,,,";-1
169299922;"Bo ta sama \"grupa społeczna\" dostała etat, mają odpowiadać wg aktualnego zapotrzebowania, zmieniać tylko  dane \"metryczkowe\", ale wg klucza, żeby \"dane sondażowe\" się zgadzały....";-1
169299928;"Za takie wpisy powinno się karać w końcu jakiś szacunek głowie państwa się należy a nie, jakiś miernota będzie wymyślał Prezydentowi.Wszystkiemu winna ta fałszywa demokracja.";1
169299938;"a kogo to obchodzi ten pajac";-1
169299949;"a kogo to obchodzi??? facet niech się juz pakuje i 6 sierpnia won!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!";-1
169299979;"Chyba jak mu cewnik założą.";-1
169299980;"Dojdziemy do władzy to się przekonasz plafąsie. Żeby ci tylko żyłka nie pękła jak ci się ciśnienie POdniesie.";-1
169299995;"ha ha ha ha może go zostawia n 2 kadencje jak taki fajny, pakuj manatki i w..... wsioku";-1
169300005;"Nie wiem jakie to ma teraz znaczenie.";0
169300064;"Jak widać wredna kłamliwa PrOpaganda i cenzura Onetu działa i czuwa!!!";-1
169300066;"Capy zapisały się do PiS a mnie z nimi nie po drodze .Kombinuj dalej gimbusie";-1
169300088;"To może unieważnić wybory, skoro naród tak go kocha? Może najpierw była pomyłka? Kto produkuje te brednie?!!!!!!!!!!!!!!!!!!!!!";-1
169300092;"mam to d-pie  teaz to mze mieć i tysiąc% niech już odejzie w niebyt i nie psuje Polski";-1
169300119;"ile kosztowalo to punktowanie oszustow PO-PSL a cbos totak wiarygodne jak PO-PSL samo bagno";-1
169300123;"pewnie sie dowiedzial,ze  Donieccy separatysci zamierzaja oddac hold bestialsko pomordowanym Polaka\ni na \"zlosc mamie wycofal sie\",czas takich rozlicza a jego czas bedzie szybko,mam nadzieje,,,,,,";-1
169300131;"na temat pana prezydenta";-1
169300144;"Nie. PO prostu przekleili artykuł sprzed wyborów.";-1
169300157;"Taki usłużny POdnóżek jak ty MOżesz POcałować swojego prezydĘta tam gdzie napisałeś.";-1
169300236;"zmień nick na \"normalny inaczej\" i nie oglądaj już wujka Stefana od owadów bo ci się udziela, masz objawy...";-1
169300252;"jeszcze bedziemy tesknie wzdychac do Prezydenta Bronisława Komorowskiego";0
169300273;"P:anowie nie ośmieszajcie się";0
169300283;"Ciekawe kiedy ktoś CBOS rozliczy. Przed wyborami Komorowski miał tyle u nich licząc lepsze i gorsze dni od 60 do 82% Duda 18%  Pomyłka w cywilizowanym świecie to 15% w Afryce 50% po wiekszych wpadkach zmienia się kierownictwo!!!. A oni tylko pomylili się o 100% i chciałem zaznaczyć ,że biorą wypłaty z naszych podatków!!! Teraz najlepsze:) CBOS posiada radę nadzorczą, która jest większa o 30% niż w ORLENIE!!!  Tylko 11 osób. Parę słów o CBOS ......Sterem jest tam Pani Grabowska, w 2011r. Pan Komorowski przyznał jej Order Odrodzenia Polski ( czyli wyższa emerytura), jej niezależny artykuł w 2014 - cytuję- \"Ludziom jest coraz lepiej, a z PiS płynie przekaz, że jest coraz gorzej [Prof. Grabowska o nastrojach Polaków i protestach]  i wszystko jasne.....";0
169300300;"Hahahahahahahaha!!!!!  I pytani byli pracownikami palacu prezydenckiego,";0
169300315;"Jak można tą ..... (tu proszę wstawić dowolne przekleństwo) oceniać pozytywnie? Czy naród polski uległ już w większości lemingizacji?";-1
169300322;"Z głębokim bulem, bul, bul, tonie. A tu głosy, że rośnie nie wiem co i gdzie rośnie.   Juz wiem, w artykule jest przeciez wyraźnie napisane, cytuje \"Niezadowolenie z obecnej prezydentury – podaje CBOS\".";-1
169300339;"Przeczytałeś osiołku założenia do ustawy o lasach państwowych ,czy powtarzasz pisowskie brednie .Chrześcijanie to terroryści -może i tak .Coś jeszcze ogonie ?";-1
169300380;"Ty pisowskiemu wylizaj pisowski wazeliniarzu.";-1
169300384;"ha ha ha ha chyba w referendum wpisze nowe wybory!!!!1";-1
169300412;"HA, HA HA ,HA ,HA HA HA HA, Dobre !";1
169300426;"komorowski, juz na smietniku o czym wy piszecie";-1
169300443;"Jak leń nic nie robi to przynajmniej nic nie psuje.";-1
170901799;"JAKIEŚ BZDURY- W TYM WIEKU  NIE RODZI SIĘ DZIECI- TO NIECH TERAZ TEN POMAGA, CO JĄ NAMÓWIŁ DO UTRZYMANIA CIĄŻY. \nMOŻE ZNOWU JAKIS ŚWIETY LEKARZ ODMÓWIŁ   POPARCIA ?\n\nA CO DO P. BŁÓŃSSKIEJ- TP NIKOGO NIE INTTERESUJE CZY SIĘ BOI CZY  E STARTOWAĆ POZA WARSZAWĄ-  TYLKO TO JEST  SPRAWA TAKTU ROSZĘ PANI MARSZAŁEK- NIE WPYCHAĆ SIĘ TAM GDZIE NAS NIE CHCĄ. WSTYD MI ZA WAS ZA KPACZ, KTÓRA  SIE ZACHOWUJE TAK BEZPARDONOWO W SPRAWIE LIST  I ZA PANĄ BŁOŃSKĄ     KTÓRA NIE MA OBIEKCJI, ŻEBY FIGUROWAĆ  NA LISĆIE W MIEŚCIE GDZIE JEJ NIE CHCĄ.";-1
170903314;"Ale właściwie z jakiej racji ma dostać pomoc od rządu?";1
170903330;"Baby są obłudne, wredne, zawistne i zrobią wszystko by chłopa  na dziecko złapać. Dziś to już nawet babie w klimakterium nie można wierzyć. Uważajcie na Grodzką.";-1
170903342;"Młodzi mają dwie ręce do roboty, głowę (podobno) na karku i cały świat stoi przed nimi otworem. Myśleć i pracować, a nie łapki po pomoc wyciągać. My, starzy, mamy już niestety mniej szans i ograniczone możliwości. Zrozumiecie, jak dorośniecie, bo widzę po Twojej wypowiedzi niedojrzałość pewną :-)  Ja ucieszyłam się z wieści, że 60-latce udało się począć i urodzić w sposób naturalny dzieciaczki. Mało szczegółów w artykule, więc trudno do końca ocenić czy prośba p. Olgierda jest zasadna. Ale to wyjątkowy przypadek medyczny zasługujący co najmniej na uwagę. Mamie bliźniąt gratuluję z całego mojego starego serca! :-) Tyle szczęścia i radości jest Pani udziałem :-) Powodzenia i pociechy z dzieciaków :-)";1
170903359;"powinni jej odebrać prawa rodzicielskie i dzieci oddać do adopcji , przeciez ona jest nieodpowiedzialna i aspołeczna ,,,,,,,,,,,,,,,,,czy nie taka była sentecja wyroku odbierająca dzieci matce która kochała swoje dzeici tyle tylko ze nie była w stanie zapewnić im   warunków życia ?!?!??!?!? prawo równe dla wszystkich , twarde prawo ale prawo";-1
170907484;"może on spłodził te dzieci hahahhahahaha";-1
170907238;"WYBORCY POWINNI JUŻ TEJ PANI PODZIĘKOWAĆ";-1
170653260;"nauczyli ją łapami machać ale to nic nie pomoże tylko do pażdziernika wytrzymamy!!!!";-1
170653465;"Kopacz na stanowisku premiera to kompromitacja dla Polski i Polaków";-1
170653817;"sam jesteś pochwa ,do tego nie myta.";-1
170653765;"A w nowej soli same konkrety:)";1
170653238;"A ja jestem zdziwiony, że ktoś tak mierny i zniewolony jak p. Szydło startuje w wyborach! Lepiej niech wstąpi do zakonu, będzie z niej większy pożytek.";0
170653311;"swieta racja. pis to nie prawica tylko czysty populizm";-1
170653373;"Po z pewnością  przegra.Głosujemy na PIS.";1
170653385;"Czyli bilszewizm w czystej postaci.  Fajne macie wzorce.";-1
170653420;"Michnik to bohater narodowy, a Kaczyński to tchórz i dekownik!";-1
170653431;"Głosujmy z głową  a nie  łapu capu  bo  zarazę wybierzemy .";-1
170653595;"Nie bolszewizm tylko sprawiedliwość. Pora pozamiatać to łajno postkomusze.";-1
170653649;"ha ha ha, kolega czosnek?";-1
170653726;"Kto głosuje ten głosuje.,a poza tym nie na Pis,tylko na Zjednoczona Prawice";0
170653741;"Beatka będzie zachwycona.Głosujemy na PIS.";1
170653805;"- ależ bez przesady , ten gość (J. Kaczyński) nie jest odpowiedzialny za to co się działo w Polsce przez ostatnie 8 lat . Osiem lat temu miały zacząć się powroty za zachodu na zielona wyspę , bo prezes ich zębami wystraszył i uciekli . No i co mamy ? następny milion uciekł a na końcu Donek też zbiegł z kraju . Nie bój się Donek głupi nie jest on dobrze wiedział co się szykuje .";0
170653808;"ja bym wolał zmiany.";0
170653871;"Twój wybór.:)";1
170653881;"Raczej nie....Może w zamian Bęgowski?";-1
170653914;"Wasz Kurski też was obśmiewał , zachowywał się skandalicznie jako obywatel i poseł ( stwarzanie niebezpieczeństwa na drogach i nonszalanckie wypowiedzi póżniej ) - a mimo to przyjmiecie go pewnie z pocałowaniem ręki , bo jak nie będzie Pawłowicz to kto będzie ujadał..........Wszyscy macie swoich \"Giertychów \" i o ile Giertych po prostu \"dorósł\" , to Kurski chyba nigdy nie dorośnie , albo inaczej mówiąc nie wyrośnie ze szczeniactwa . Pani Szydło powinna zajmować się swoją kampanią , a nie krytykować przeciwnika . Chcemy wiedzieć , że poświęca pani czas na przygotowywanie się do ewentualnej władzy a nie plotkuje o tym co według was już się kończy .";-1
170654034;"Orgazm? To jest przecież zabronione. Sex - tylko dla prokreacji i ani słowa o przyjemności. Nigdy nie słyszałeś wypowiedzi posłanek pp. Wróbel i Sobeckiej??? Żałuj!!! Dopiero byś oczy otworzył i zaczął  być świadomy, że grzeszysz.";-1
170654070;"coś głosują za podwyżkami podatków razem z platformą. Myślisz, że to się zmieni?";0
170654104;"O czym ty piszesz pisowski durniu.";-1
170654105;"Twoi dziadkowie czy rodzice byli szmalcownikami?!";-1
104231859;"wstyd to jest taki że alkoholik był prezydentem Najjaśniejszej Rzeczpospolitej - kwachu - na OUT z tobą nieuku parszywy";-1
104231857;"kwasniewski idz sie napic";-1
104231823;"Ten komunista? A zapomniał jak się napił i mało co do grobu w Katyniu nie wpadł. Tego to się już nie pamięta, bo gdzieżby? Prezydent";-1
104231538;"choroba filipińska nie odpuszcza ???";-1
104231448;"Ty zapijaczony komuchu. Czas na stryczek.";-1
104231418;"Filipińska grypa i wszystko na ten temat";-1
104231388;"Szukacie dziury w całym, pro PEŁOWSKA WP.\r\n\r\n(W)ielbiciele(P)eło.";-1
104234390;"Stolzman";-1
104251752;"to wasze metodyTreść komentarza";-1
104263785;"Polacy byli przez lata przygotowywani do roli niewolników przez ekipę \"nocnej zmiany\" więc łatwo ich ogłupić. Dlatego nas musi być dużo aby nie przeszli. Tu nie chodzi o urząd prezydenta, tu chodzi o Polskę, w której można żyć i cieszyć się z tego, że jest się dumnym Polakiem.";-1
104252633;"Dziękuję za tą deklarację. Ona bardzo dużo znaczy. \r\nPozdrowienia z Polski.";1
104242063;"tak dokładnie jedynym celem milionow Polakow ma być Komor na umowie smieciowej, przykład na to jak PIS pierze mozgi";-1
104241192;"Zgadzam się. Dodałem podobny wpis ale coś się nie pojawia. PK w trakcie ogłoszenia wyników powiedział, że nikogo nie wskaże ale powiedział od razu, że na pewno nie zagłosuje na BK. Można to powiedzmy wybaczyć bo to były emocje i takie tam. Ale już wzywanie do Lublina bo uważa że sondaże są przekłamane to nie do końca fair. Proponowałbym postulat zlikwidowania sondaży przedwyborczych.";1
104347150;"Pan Kukiz zdebial jak zobaczył ze Prezydent prowadzi w sondazu i szybciutko wszedł w układ z Panem Duda Oj nieładnie tak kłamać swoich wyborców Przeciez to wiadomo ze bez układów sie nie da";-1
104332425;"Jak ty chamie koscielny wypowiadasz sie za Walbrzych";-1
104305919;"Panie Kukiz wiem że nie jest całkiem dobrze w Polsce lecz gdy wejdzie Duda z Kaczyńskim będzie piekło i w dużym stopniu pan przyczynia się do tego popierając Dudę.Mam dużo lat i Kaczyńskiego znam na wylot z nim nie można się układać to mściwy  i złośliwy człowieczek.";1
104292672;"Panie Kukiz. Woda sodowa całkiem zalała pański mózg. Mielismy już jednego kukiza z Peru. Wyszedł b. wysoko w wyborach prezydenckich i przez to przeżył boleśnie upadek. Pan przybył z Grecji i niech tam Pan wraca uzdrawiać ten ciężko chory kraj. Proroków mieliśmy już wielu. Grzech pychy niejednemu już zaszkodził. Zajmij się Pan muzykowaniem, bo na tym się nieco znasz. Nie pchaj się na afisz jeśli nie potrafisz. A polityki uprawiać w rzeczy samej nie potrafisz.";-1
104290284;"Panie,Panie ... jaki pan tacy poddani.A fuj.";-1
104287177;"KUKIZ NA GĘBIE MASZ WYPISANY ALKOHOL.";-1
104284502;"Żeby piastować stanowisko prezydenckie trzeba mieć jaja, a nie klękać przed nawiedzoną babą. Włazić klechom pod sutannę to nie sposób na sprawowanie władzy!!!";-1
104269410;"Pą Prezydont Bul-Komorowski wielgi demokrata jest!. Albo zachęca by babci odebrać dowód osobisty (przed wyborami w 2007 r.), albo by zostać w domu podczas referendum w Warszawie (przy próbie odwołania Bufetowej w 2013 r.a teraz żebra o głosy i zachęca do wyborów.Jaki prezydent taki demokrata!!! Żenada!! Czy chcecie takiego prezydenta kojarzonego z aferami, WSI, starego przykrego przecherę!";-1
104265491;"KUKIZ POPRZYJ DUDE  BO  NA 100% BEDZIESZ W SEJMIE A Z TAKIM HAMOLCOWYM BRONKIEM TO TY WIELE NIE UGRASZ DLA POLSKI .MOJ GLOS WE WRZESNIU MASZ NA BANK";1
104264973;"Panie Pawle dodam do tego jedną ważną sprawę .  Wytyczne dla komisji od PKW w punkcie 41 i 43 zawierają formułę rezerwowych kart wyborczych, które nie mają odzwierciedlenia w protokole.  To może być wykorzystywane do manipulacji.";1
104224189;"Przestań Kwachu straszyć PIS-em, to już na ludzi nie działa.";-1
104224183;"Bronka popierają  ,Kwas,,,Chlebowski ,Drzewiecki, Nowak,,Grabarczyk ,Schetyna ,,Sienkiewicz...Tzn.,,.C...j  du..a i kamieni kupa.''.";-1
104224195;"sraczka się zaczyna";-1
104224207;"Bo juz bardziej schrzanic tego wwszystkiego nie mogliscie!A moze My-Spoleczenstwo chcemy teraz wlasnie rewanzu?Chcemy rozliczyc was wszystkich!!!!Za \"Caloksztalt Pracy\" z ostatnich 25 lat.Ludu na ulicach nie powstrzyma nikt....";-1
104224209;"wola rewanżu - jestem ZA";-1
104224202;"PRECZ z KOMUNĄ i POstkomuną!!!!!!! PRRRREEEECCCZZZ!!!!!! W R E S Z C I E nadchodzi na to czas. PO 70 latach!";1
104224173;"Menelu Kwaśniewski ludzie wiedzą o tym że jeśli zagłosują na Dudę to powróci Pis bo oni chcą tego powrotu dlatego wygra Duda przestrzegać trzeba przed takimi jak ty";-1
104224178;"cały ten układ trzęsie tykiem";-1
104224193;"JAK DUDA ZOSTANIE PREZYDENTEM TO ZROBI PORZĄDEK Z TYMI ZŁODZIEJAMI KWACHU TO KOMUCH ,BRONEK TO SAMO PRECZ ZE ZŁODZIEJAMI";-1
104224190;"Panie Kwaśniewski! Pana poparcie to klęska PO!";-1
104224185;"Olek a studia zaliczyłeś? Twoja żonka wylewała krokodyle łzy że naród cie szkaluje i widziała twój indeks same piątki.Twoje słowa są tyle warte co wczorajsza kolacja w moim brzuchu.Zajmij się tymi swoimi przekrentami i oddaj kase za wiezienia w Polsce.Żenada";-1
104224176;"Jak śmiesz jeszcze człowieku zabierać głos !\r\nSmarnowałeś szanse polskiej lewicy. Zniszczyłeś polską lewicę.\r\nKlęczałeś przed USA i biskupami.\r\nLepiej zamilcz i pilnuj swoich szemranych interesów na Ukrainie ...";-1
104224211;"Pijany olek sie odezwal obywatele Maja prawo wyboru do referendum";1
104224177;"I oto chodzi";1
104224214;"\"Gumowy Olek \" w akcji? Jak to sa swojakami się idzie. Na insekty dobre jest DDT.";-1
104224197;"Pan Kwaśniewski były Prezydent ma ciekawe spostrzeżenia warto posłuchać\r\njego wypowiedzi\r\nz szacunkiem";1
104218317;"Portale zamieniły się w  agresywne i kłamliwe tuby propagandowe urzędującegoÂ prezydenta.";-1
104218283;"A w jakim to banku udzielaja kredytów bez dochodów???Z diety raczej nie da sie kupić samochodu i utrzymać mieszkania tudzież robić wojaże zagraniczne.przyslowiowemu szarakowi w banku kazali by  wytrzec buty  i szukać kredytu w providencie , zmienić prace na lepsza , jeść szczaw i mirabelki. Nie mam nic do ludzi młodych ale zastanawiająca jest expresowa droga do korytka ludzi bez minimum doświadczenia  i kompetencji, cóż bowiem ma za wiedzę młody człowiek tuż po maturze?hmmm";0
104218368;"słuszne sondaże, prznajmniej zmobilizują elektorat Dudy";1
104218464;"POLSKA TO NIE ZACHÓD EUROPY ,TYLKO POLSKA TO ROSJA,UKRAINA BIAŁORUŚ--TAKZE W POLSCE NIE MA ZADNEJ DEMOKRACJI----TAK JAK U RUSKICH ,NIE ODDADZA W SPOSOB KULTURALNY WŁADZY--KOMOROWSKI JAK CEP ZE WSI SIE ZACHOWUJE-----DUDA TO KLASA FRANCUZA,ANGLIKA";-1
104224200;"za to Nałęcz blokuje stanowisko  faktycznie , ale jego zdaniem to nie istotne, bo odchodzi na emeryturę";0
104218457;"CZEKAM NA KUKIZA!!!! Głosuję na Dudę!!!!";1
104218451;"dla TVN-u ? Nie zdziwię się jak ci \" bezstronni \" redaktorzy i badacze ogłoszą wkrótce iż Bronek cieszy się poparciem 90% , co ja piszę - poparciem 103% !";0
104218426;"My młodzi głosujemy na Pana Dudę ! nie wspieramy starego układu i starych PASZCZURÓW POlitycznych ! młodzi górą !";-1
104218480;"Nabijanie zielonych na wp dyskredytuje już ten portal, trybuna ludu była bardziej wiarygodna";-1
104218450;"Kluczowym jest to dla kogo te badania były robione TVN i TVN 24 czyli propaganda rządu. Zwolennicy KUKIZA wiedzą o co chodzi...";0
104218407;"Spełnijcie Swój obowiązek i głosujcie na Dudę albo cały ten chłam pomyśli że jest niezniszczalny i będą robić z ludzi baranów następne 5 lat.";-1
104218472;"Prezydent niedawno odznaczył TVP, Polsat i TVN. Wiadomo teraz o co chodzi, nawet sondaże ma po swojej myśli... Teraz tylko przypilnować urny i głosy.";0
104218353;"Tylko  A.D.";1
104218305;"Proponuję zakaz wyjazdu za granic ę dla głosujących na Prezydenta Komorowskiego ...";-1
